loan_id,age,gender,marital_status,education,self_employed,num_dependents,employment_years,income_annual,loan_amount,loan_term_months,loan_purpose,credit_score,existing_loans,residential_assets,commercial_assets,bank_balance,monthly_expenses,property_area,loan_status,unnamed_col,row_number,random_notes
4909,51.0,M,Single,graduate,YES,4,12.0,76782.0,431898.0,24,Education,574.0,1,678402,17472.0,232593.0,29993.0,RURAL,Approved,,4908,
4083,30.0,M,Divorced,NOT GRADUATE,Y,4,21.0,8460634.0,,60,Medical,779.0,4,289635,76061.0,204176.0,14791.0,urban,Approved,,4082,
2919,54.0,F,divorced,Not Graduate,Y,3,,138428.0,419546.0,84,Home,465.0,0,955620,217794.0,221707.0,41890.0,Rural,Approved,,2918,N/A
2009,21.0,male,Married,Not Graduate,No,4,16.0,177359.0,324094.0,60,Personal,306.0,4,710515,462793.0,228859.0,16948.0,urban,Approved,,2008,check
2665,58.0,MALE,Divorced,graduate,Yes,2,22.0,47197.0,446442.0,120,home,661.0,1,803397,188133.0,35754.0,18362.0,semi-urban,Approved,,2664,N/A
5778,45.0,F,Married,Not Graduate,Y,4,18.0,140729.0,362969.0,24,Business,384.0,1,702099,112955.0,114715.0,46846.0,Urban,Approved,,5777,
3521,48.0,male,married,NOT GRADUATE,No,5,22.0,136912.0,419248.0,36,Personal,673.0,1,622257,368165.0,217479.0,19609.0,Rural,Approved,,3520,check
4933,47.0,M,Married,NOT GRADUATE,Yes,2,11.0,137217.0,214605.0,12,EDUCATION,654.0,1,670035,403763.0,133763.0,31599.0,Urban,Approved,,4932,none
85,49.0,Female,married,Post Graduate,NO,5,14.0,116870.0,54396.0,36,home,778.0,3,175194,443466.0,50521.0,17627.0,semi-urban,Approved,,84,
711,34.0,FEMALE,Married,NOT GRADUATE,yes,1,12.0,57394.0,131372.0,12,Medical,471.0,3,80970,480298.0,143877.0,5720.0,Urban,Approved,,710,N/A
3574,57.0,female,Divorced,graduate,No,1,17.0,,335502.0,24,Business,518.0,2,856792,105031.0,47099.0,21684.0,urban,Approved,,6051,
2599,63.0,female,Divorced,Graduate,,0,28.0,70721.0,283606.0,84,Personal,306.0,0,728557,226784.0,74803.0,7214.0,Semiurban,Approved,,2598,check
4697,42.0,male,divorced,graduate,NO,4,11.0,114910.0,492630.0,48,Personal,607.0,0,430198,202412.0,52184.0,,semi-urban,Approved,,4696,none
2878,36.0,male,Single,Grad,NO,2,1.0,88936.0,291420.0,120,home,322.0,1,341591,376884.0,88478.0,12347.0,Rural,Rejected,,2877,
255,,male,divorced,Not Graduate,NO,2,3.0,76240.0,438292.0,48,Business,317.0,1,697710,143698.0,256597.0,,Rural,Approved,,254,
2299,47.0,Female,SINGLE,Grad,YES,2,10.0,119525.0,133568.0,36,Personal,431.0,3,73711,102885.0,296306.0,23208.0,Urban,Approved,,2298,N/A
352,46.0,Female,married,NOT GRADUATE,,5,15.0,124718.0,,84,EDUCATION,650.0,1,252625,240225.0,252345.0,28957.0,Semiurban,Approved,,351,
2672,38.0,M,Married,Post Graduate,Yes,5,7.0,181100.0,278139.0,84,Personal,708.0,4,223535,281565.0,250999.0,9462.0,Rural,Approved,,2671,
2087,27.0,,Married,Graduate,N,1,23.0,124143.0,400340.0,24,EDUCATION,827.0,4,537887,382691.0,270107.0,37815.0,Semiurban,Approved,,2086,N/A
1407,38.0,male,Married,graduate,Y,2,22.0,108578.0,385157.0,36,Home,807.0,1,124321,379973.0,147730.0,43243.0,Urban,Approved,,1406,
1882,34.0,M,Single,Grad,,5,1.0,61846.0,294068.0,12,Business,771.0,2,220128,277567.0,113722.0,46113.0,urban,Approved,,1881,check
539,39.0,FEMALE,SINGLE,graduate,Y,5,6.0,,213260.0,60,EDUCATION,349.0,1,288793,126156.0,210516.0,16029.0,Urban,Approved,,538,
4757,62.0,MALE,married,Post Graduate,yes,1,,150417.0,492943.0,84,Personal,768.0,1,855962,158271.0,69199.0,49860.0,urban,Approved,,4756,
264,39.0,Male,divorced,NOT GRADUATE,Yes,2,1.0,74962.0,442948.0,36,EDUCATION,410.0,2,850937,77678.0,250244.0,,urban,Rejected,,263,N/A
1352,28.0,FEMALE,divorced,graduate,Yes,4,22.0,56307.0,325009.0,120,home,751.0,3,577701,264201.0,23490.0,46772.0,Rural,Approved,,1351,check
5600,36.0,female,married,Grad,YES,5,23.0,121799.0,248990.0,12,Medical,450.0,2,268055,174359.0,212049.0,19440.0,RURAL,Approved,,5599,check
3287,21.0,MALE,divorced,NOT GRADUATE,yes,4,10.0,,152330.0,120,Personal,490.0,4,855407,448859.0,238283.0,11397.0,RURAL,Approved,,3286,check
3712,31.0,FEMALE,,Not Graduate,no,2,4.0,188678.0,466560.0,60,Medical,357.0,3,871643,141781.0,183468.0,31614.0,RURAL,Approved,,3711,check
4734,64.0,M,divorced,Graduate,Y,2,24.0,,37309.0,36,Education,661.0,3,710261,94372.0,215159.0,15081.0,Semiurban,Approved,,4733,check
3495,34.0,female,divorced,graduate,N,3,12.0,126637.0,204695.0,84,Home,,2,430293,349844.0,136214.0,25985.0,urban,Approved,,3494,none
784,45.0,female,divorced,NOT GRADUATE,NO,2,24.0,25499.0,132922.0,12,Home,651.0,0,934233,285722.0,256687.0,29903.0,Urban,Approved,,783,N/A
5141,59.0,F,Single,Post Graduate,yes,0,26.0,194898.0,163829.0,120,Home,565.0,4,63655,212294.0,46262.0,15821.0,Urban,Approved,,5140,none
4959,37.0,FEMALE,married,Post Graduate,YES,4,15.0,120854.0,326864.0,120,Education,627.0,0,251074,296317.0,176295.0,21341.0,urban,Approved,,4958,none
5434,39.0,Female,Single,NOT GRADUATE,yes,4,13.0,186685.0,267328.0,24,Business,414.0,3,738137,296797.0,9324.0,10627.0,Rural,Approved,,6073,
4796,50.0,female,Divorced,Grad,N,4,28.0,,384776.0,24,Home,300.0,1,69466,398159.0,,,RURAL,Rejected,,4795,N/A
2933,64.0,female,Single,Not Graduate,NO,1,14.0,105765.0,11457.0,60,Medical,513.0,2,546288,236425.0,53634.0,5602.0,Semiurban,Approved,,2932,
4350,36.0,MALE,Married,Not Graduate,YES,2,23.0,73010.0,417924.0,48,Medical,421.0,2,661010,274056.0,190632.0,30117.0,Rural,Rejected,,4349,
4352,41.0,MALE,SINGLE,Not Graduate,Y,5,3.0,31528.0,,60,Education,601.0,0,263562,317899.0,71355.0,,semi-urban,Approved,,4351,none
5133,22.0,Female,Single,graduate,no,4,13.0,78480.0,230962.0,60,Home,585.0,2,514101,41434.0,77378.0,32352.0,Semiurban,Approved,,5132,N/A
2504,56.0,male,married,Graduate,NO,5,17.0,153177.0,263815.0,24,Personal,817.0,3,969323,161140.0,295940.0,39568.0,RURAL,Approved,,2503,check
3350,60.0,Female,Divorced,graduate,No,0,,161203.0,22184.0,48,Personal,508.0,2,207933,118342.0,277643.0,21383.0,Semiurban,Approved,,3349,
4795,49.0,male,Divorced,NOT GRADUATE,yes,4,14.0,21995.0,32426.0,36,Medical,751.0,1,668948,,212750.0,30035.0,Urban,Approved,,4794,none
1616,55.0,male,,NOT GRADUATE,Yes,0,,48036.0,244691.0,24,Personal,539.0,1,72283,454916.0,81548.0,40379.0,Semiurban,Rejected,,1615,
4245,37.0,FEMALE,,NOT GRADUATE,N,5,1.0,155091.0,253843.0,60,Business,678.0,1,135712,173669.0,45677.0,45553.0,semi-urban,Approved,,4244,none
2956,37.0,FEMALE,,Post Graduate,yes,4,25.0,78876.0,75605.0,48,EDUCATION,674.0,4,200372,305726.0,179698.0,7878.0,RURAL,Approved,,2955,N/A
394,25.0,Female,Divorced,Post Graduate,no,1,20.0,147732.0,382336.0,60,Personal,,1,474693,197116.0,196454.0,21913.0,Urban,Approved,,393,
2472,31.0,FEMALE,divorced,Graduate,YES,5,13.0,170630.0,220155.0,84,Business,345.0,1,839751,381184.0,291822.0,45421.0,Urban,Approved,,2471,none
3672,37.0,female,divorced,NOT GRADUATE,Yes,5,14.0,179254.0,156744.0,48,Home,593.0,4,995300,335472.0,129939.0,8877.0,Urban,Approved,,3671,
94,28.0,FEMALE,Divorced,Post Graduate,Yes,0,27.0,41638.0,114249.0,60,Personal,356.0,3,126366,157066.0,154662.0,28299.0,urban,Rejected,,93,check
5718,31.0,FEMALE,divorced,Grad,YES,4,5.0,,372066.0,12,Business,371.0,2,968403,193829.0,238783.0,42041.0,Semiurban,Rejected,,5717,none
3025,40.0,Male,married,Graduate,Yes,5,7.0,171872.0,209767.0,84,Business,752.0,3,685020,396601.0,136147.0,32989.0,urban,Approved,,3024,
764,37.0,FEMALE,divorced,NOT GRADUATE,NO,3,14.0,73785.0,22101.0,120,Home,483.0,2,374398,97725.0,150030.0,48393.0,Rural,Approved,,763,check
5098,42.0,M,,NOT GRADUATE,yes,0,10.0,,84544.0,24,Home,,0,565517,175223.0,241858.0,23979.0,urban,Approved,,5097,
2901,36.0,Female,Divorced,Not Graduate,NO,4,21.0,62406.0,96257.0,84,Home,401.0,3,950590,94058.0,87644.0,,Urban,Approved,,2900,check
2955,42.0,FEMALE,divorced,Post Graduate,YES,5,16.0,184437.0,313602.0,12,Business,388.0,1,462134,246781.0,283729.0,38014.0,urban,Approved,,2954,
2575,23.0,FEMALE,SINGLE,NOT GRADUATE,NO,2,20.0,100308.0,218063.0,60,Personal,385.0,3,311577,132799.0,289253.0,24469.0,Semiurban,Approved,,2574,check
3434,39.0,,divorced,Graduate,Y,1,8.0,116494.0,46457.0,120,Business,832.0,4,521372,218694.0,3874.0,40661.0,semi-urban,Approved,,3433,N/A
1363,36.0,female,married,Grad,YES,1,7.0,138070.0,157110.0,84,Education,819.0,0,320003,360316.0,36061.0,46591.0,Semiurban,Approved,,1362,none
5080,64.0,male,SINGLE,Post Graduate,N,2,2.0,,486294.0,120,Medical,321.0,2,79891,,216236.0,23489.0,Urban,Rejected,,5079,
3658,33.0,Male,Married,Graduate,N,1,9.0,70575.0,425601.0,84,Medical,598.0,2,659047,404839.0,154481.0,,semi-urban,Rejected,,3657,none
1845,46.0,M,married,Graduate,NO,2,25.0,144336.0,245746.0,12,Medical,634.0,0,238371,54109.0,95543.0,14944.0,urban,Approved,,1844,
1039,32.0,FEMALE,Single,Graduate,No,3,15.0,71660.0,332736.0,60,Education,842.0,4,897026,447243.0,31010.0,23393.0,Urban,Approved,,1038,N/A
5954,58.0,F,divorced,Graduate,No,1,25.0,33769.0,275227.0,36,Business,790.0,0,281566,430916.0,257774.0,11451.0,RURAL,Approved,,5953,check
466,48.0,Male,Married,Post Graduate,NO,4,,187619.0,490314.0,36,Home,348.0,1,433406,273180.0,318.0,36209.0,Semiurban,Approved,,465,
5685,40.0,FEMALE,Divorced,Post Graduate,,4,15.0,145544.0,300845.0,24,Personal,,0,53137,385188.0,16257.0,36407.0,urban,Approved,,5684,check
3978,42.0,MALE,Divorced,Post Graduate,yes,0,11.0,54743.0,450085.0,48,Personal,604.0,4,767900,324761.0,49085.0,12506.0,Semiurban,Approved,,3977,check
2272,55.0,F,Divorced,Graduate,N,2,10.0,122621.0,,120,Medical,432.0,2,142083,420107.0,11455.0,43021.0,Urban,Approved,,2271,
692,55.0,FEMALE,,Not Graduate,No,4,4.0,120625.0,119780.0,48,Home,680.0,2,63035,496927.0,22370.0,47704.0,Rural,Approved,,691,
562,,M,Married,Graduate,no,0,4.0,143206.0,295042.0,24,Business,661.0,4,209294,364768.0,,44238.0,semi-urban,Approved,,561,check
5745,57.0,Male,Divorced,Post Graduate,N,1,28.0,132406.0,328392.0,84,Education,696.0,4,668885,69346.0,40800.0,13355.0,Rural,Approved,,5744,N/A
186,52.0,FEMALE,married,Post Graduate,YES,3,2.0,29873.0,430963.0,12,Medical,563.0,3,207184,226745.0,3371.0,24946.0,Rural,Rejected,,185,check
4348,62.0,,SINGLE,Not Graduate,NO,0,15.0,102016.0,364302.0,48,EDUCATION,549.0,3,905620,440632.0,1555.0,11908.0,urban,Rejected,,4347,
1045,46.0,MALE,Single,Post Graduate,No,2,,,355425.0,36,home,808.0,0,112568,72740.0,62238.0,18641.0,RURAL,Approved,,1044,check
1502,45.0,FEMALE,Married,Graduate,no,4,15.0,191900.0,425566.0,12,Education,823.0,4,904454,493120.0,185226.0,,Semiurban,Approved,,1501,
2705,41.0,MALE,divorced,NOT GRADUATE,Yes,4,23.0,40842.0,33004.0,84,home,973.0,2,646740,118611.0,5987.0,14769.0,RURAL,Rejected,,2704,
1733,30.0,M,Single,Not Graduate,No,5,,59451.0,10004.0,48,EDUCATION,331.0,1,7555,309296.0,141621.0,47993.0,semi-urban,Approved,,1732,none
1087,57.0,M,Married,Grad,NO,5,29.0,127509.0,135251.0,36,Business,736.0,1,355226,145655.0,295088.0,,Rural,Approved,,1086,none
3800,37.0,F,SINGLE,Grad,NO,1,,89306.0,311297.0,48,EDUCATION,593.0,2,224418,209576.0,127646.0,39084.0,Semiurban,Rejected,,3799,check
222,53.0,MALE,,Post Graduate,NO,0,22.0,45363.0,362509.0,36,Personal,738.0,4,422580,234618.0,,,semi-urban,Rejected,,221,check
5729,,Male,Single,graduate,,1,28.0,,253045.0,24,Education,398.0,1,952174,118632.0,189128.0,11039.0,urban,Rejected,,5728,none
5709,48.0,female,Divorced,Graduate,yes,0,19.0,46309.0,414336.0,12,Medical,389.0,2,61954,144218.0,141532.0,30290.0,Urban,Rejected,,5708,none
66,46.0,M,SINGLE,Graduate,YES,0,8.0,153913.0,55391.0,24,Home,373.0,3,221035,373779.0,17244.0,27972.0,urban,Approved,,65,N/A
970,50.0,Male,married,graduate,NO,1,4.0,178761.0,18919.0,12,Personal,399.0,4,142763,441294.0,,44235.0,urban,Approved,,969,none
3342,55.0,F,Divorced,NOT GRADUATE,yes,0,26.0,170641.0,419170.0,24,Education,674.0,0,143453,442732.0,159077.0,17887.0,Rural,Approved,,3341,
158,26.0,M,,Post Graduate,YES,5,26.0,157263.0,441462.0,84,home,316.0,4,282467,239600.0,227133.0,29100.0,Semiurban,Approved,,157,
3652,63.0,Male,divorced,NOT GRADUATE,Y,3,1.0,155797.0,491275.0,12,EDUCATION,660.0,0,142813,60937.0,,24673.0,Urban,Approved,,3651,check
1563,51.0,female,married,Not Graduate,,3,5.0,103848.0,408618.0,84,Education,346.0,3,613141,179500.0,55403.0,27425.0,RURAL,Rejected,,1562,
5020,39.0,F,Divorced,Graduate,Yes,5,14.0,136518.0,302393.0,36,Education,610.0,2,669118,6630.0,85021.0,38835.0,Semiurban,Approved,,5019,N/A
3568,38.0,male,Single,graduate,Y,1,10.0,97116.0,,48,Education,930.0,3,401576,47049.0,178183.0,31314.0,Urban,Approved,,3567,check
5682,47.0,female,SINGLE,Grad,Y,3,19.0,92254.0,33887.0,48,Home,322.0,2,594865,444863.0,133658.0,25202.0,Rural,Approved,,5681,
1893,28.0,F,Single,Graduate,yes,0,0.0,174912.0,356992.0,12,Personal,413.0,4,809809,162691.0,187848.0,9944.0,urban,Rejected,,1892,
5096,45.0,,SINGLE,graduate,NO,3,6.0,60209.0,94244.0,48,Business,547.0,4,874369,142140.0,140402.0,40219.0,semi-urban,Approved,,5095,check
3086,49.0,male,Divorced,NOT GRADUATE,No,5,28.0,163953.0,340206.0,84,Education,524.0,2,484339,27200.0,8607.0,49613.0,urban,Approved,,3085,
3124,21.0,Female,SINGLE,NOT GRADUATE,YES,0,3.0,149344.0,178285.0,24,Home,472.0,3,25829,209842.0,226457.0,34012.0,semi-urban,Approved,,3123,N/A
4101,28.0,F,Divorced,Grad,Yes,4,14.0,189808.0,20305.0,24,EDUCATION,359.0,2,217599,471789.0,241124.0,25075.0,Urban,Approved,,4100,N/A
600,30.0,male,divorced,Post Graduate,Yes,5,1.0,136045.0,132378.0,60,EDUCATION,514.0,1,197216,,59061.0,39169.0,urban,Approved,,599,
2643,37.0,Male,SINGLE,Graduate,yes,1,2.0,42912.0,133145.0,24,Education,568.0,1,661246,46639.0,86777.0,,Urban,Rejected,,2642,
5683,64.0,Female,Married,NOT GRADUATE,NO,2,16.0,164854.0,444388.0,36,EDUCATION,522.0,1,350738,222388.0,157416.0,29017.0,urban,Approved,,5682,
32,48.0,male,Married,Grad,Y,3,25.0,157941.0,295604.0,36,EDUCATION,550.0,1,79027,105419.0,89048.0,34850.0,urban,Approved,,31,
566,31.0,M,Single,Not Graduate,Yes,3,29.0,,101707.0,84,home,740.0,1,723625,109744.0,204179.0,8347.0,Urban,Approved,,565,check
1673,47.0,M,SINGLE,graduate,Y,1,16.0,163518.0,193691.0,120,home,573.0,1,93441,489521.0,268223.0,12062.0,Semiurban,Approved,,1672,
2655,50.0,female,SINGLE,Grad,Y,1,9.0,127338.0,,120,Home,404.0,1,226536,141155.0,210838.0,34589.0,Rural,Approved,,2654,
402,36.0,FEMALE,Married,Graduate,no,3,2.0,160202.0,,60,Personal,582.0,4,540007,272954.0,131118.0,,Semiurban,Rejected,,401,none
1023,22.0,M,married,Grad,,3,27.0,145851.0,449842.0,60,Education,524.0,3,16844,223950.0,,16447.0,RURAL,Rejected,,1022,
178,47.0,female,Married,Post Graduate,no,5,,93870.0,239295.0,84,Education,848.0,0,681302,316333.0,43250.0,17973.0,RURAL,Approved,,177,check
3019,39.0,female,Married,Graduate,Y,3,29.0,167478.0,368133.0,12,EDUCATION,466.0,4,598223,92106.0,16351.0,17876.0,semi-urban,Approved,,3018,
5188,26.0,,Divorced,graduate,,2,8.0,79252.0,79967.0,120,home,359.0,4,589979,292895.0,223721.0,48336.0,RURAL,Approved,,5187,
5157,60.0,FEMALE,Single,Grad,N,0,,162394.0,295846.0,60,Medical,336.0,0,476300,31668.0,14735.0,8276.0,RURAL,Approved,,5156,N/A
2875,32.0,MALE,Divorced,Post Graduate,yes,3,27.0,104294.0,268761.0,12,home,468.0,0,978376,431321.0,201776.0,30717.0,Semiurban,Approved,,2874,
4359,25.0,Female,divorced,Post Graduate,NO,5,22.0,143911.0,111093.0,84,Home,562.0,2,570640,11730.0,178686.0,31329.0,Semiurban,Approved,,4358,check
626,57.0,,divorced,NOT GRADUATE,Yes,3,4.0,155393.0,164876.0,120,Home,777.0,4,83771,11782.0,8038.0,29062.0,RURAL,Approved,,625,none
5919,59.0,male,,graduate,yes,1,17.0,68791.0,192213.0,84,EDUCATION,756.0,4,650416,124607.0,240633.0,19138.0,urban,Approved,,5918,
1742,50.0,male,Divorced,Not Graduate,Y,4,5.0,44398.0,333074.0,24,home,781.0,4,647762,4769.0,132107.0,36236.0,semi-urban,Rejected,,1741,N/A
3949,21.0,Male,Divorced,Not Graduate,,4,16.0,,191988.0,48,EDUCATION,402.0,2,866598,450961.0,167623.0,39708.0,Semiurban,Approved,,3948,
5902,41.0,Male,divorced,Grad,Y,2,26.0,121350.0,277190.0,48,Personal,676.0,2,468502,350470.0,36817.0,25074.0,Urban,Approved,,5901,
5849,26.0,M,,Graduate,No,2,,52274.0,420182.0,24,Medical,827.0,2,535472,329415.0,,43462.0,Urban,Approved,,5848,N/A
4013,24.0,Female,married,graduate,Yes,3,3.0,43341.0,,84,Business,777.0,1,540094,465011.0,5945.0,9027.0,urban,Approved,,4012,N/A
5018,37.0,MALE,married,Grad,YES,0,22.0,73333.0,186326.0,36,Education,400.0,4,993562,,234411.0,39708.0,semi-urban,Approved,,5017,check
2958,64.0,F,Divorced,graduate,,5,13.0,156694.0,49440.0,48,home,663.0,1,539438,428926.0,,42262.0,semi-urban,Approved,,2957,
2700,46.0,female,SINGLE,Post Graduate,no,2,4.0,177780.0,255396.0,36,home,709.0,0,698784,449509.0,44168.0,8582.0,Semiurban,Approved,,2699,
4677,40.0,male,married,Post Graduate,no,5,,192905.0,61630.0,60,home,359.0,4,967076,,,30246.0,RURAL,Approved,,4676,N/A
1979,29.0,F,SINGLE,Not Graduate,no,3,21.0,109787.0,457201.0,84,Personal,639.0,2,573972,170600.0,66624.0,29457.0,Semiurban,Approved,,1978,
477,32.0,MALE,married,Graduate,NO,4,12.0,114000.0,41534.0,84,Home,549.0,0,731499,209112.0,272020.0,20325.0,Rural,Approved,,476,
5834,42.0,Female,Married,Graduate,Yes,1,17.0,110321.0,420277.0,36,Education,559.0,2,330375,331861.0,297108.0,38953.0,semi-urban,Rejected,,5833,none
627,56.0,F,Single,graduate,No,1,21.0,143549.0,145987.0,48,Education,725.0,3,841011,215996.0,62049.0,,Semiurban,Approved,,626,none
1587,30.0,M,SINGLE,Graduate,,0,16.0,45022.0,399956.0,120,Home,604.0,2,368790,381540.0,243688.0,10055.0,Urban,Rejected,,1586,N/A
3324,33.0,male,SINGLE,Grad,No,1,18.0,67965.0,,24,Business,412.0,4,594979,49558.0,188907.0,5627.0,Rural,Approved,,3323,
5037,55.0,F,married,Grad,no,2,4.0,140360.0,191444.0,12,Personal,797.0,2,19560,285654.0,93677.0,34712.0,Urban,Approved,,5036,N/A
1558,30.0,M,married,Not Graduate,no,3,18.0,,8192.0,48,EDUCATION,749.0,3,527340,276397.0,174455.0,28965.0,Urban,Approved,,1557,
3989,57.0,F,married,Post Graduate,YES,1,,146244.0,203418.0,48,Business,553.0,4,874025,149430.0,97212.0,29844.0,Rural,Rejected,,3988,
5299,37.0,,married,Grad,NO,5,23.0,40422.0,422902.0,36,Medical,511.0,0,370938,172514.0,12448.0,8351.0,semi-urban,Rejected,,5298,none
3759,24.0,male,Married,Not Graduate,Y,3,20.0,20364.0,291045.0,60,Education,634.0,4,388173,251129.0,80351.0,,Urban,Rejected,,3758,
2264,21.0,Male,SINGLE,Grad,N,1,8.0,60643.0,181169.0,84,Personal,507.0,3,290774,476007.0,107601.0,39644.0,Urban,Approved,,2263,N/A
5909,48.0,male,Married,Grad,YES,1,9.0,37300.0,,120,EDUCATION,474.0,4,63491,206036.0,129383.0,10296.0,urban,Rejected,,5908,check
2806,30.0,,Divorced,Not Graduate,YES,3,2.0,161553.0,350115.0,120,Business,392.0,0,772925,28376.0,128655.0,41843.0,RURAL,Approved,,2805,N/A
1221,25.0,Male,married,NOT GRADUATE,Y,4,16.0,194899.0,332507.0,60,EDUCATION,814.0,0,669373,396778.0,235903.0,43971.0,Rural,Approved,,1220,N/A
2551,42.0,M,Married,Post Graduate,YES,0,,148713.0,272446.0,120,EDUCATION,658.0,2,742901,487554.0,291858.0,,Urban,Approved,,2550,
5648,42.0,MALE,divorced,NOT GRADUATE,NO,3,15.0,26050.0,478888.0,48,EDUCATION,,2,659657,243754.0,85412.0,,RURAL,Rejected,,5647,none
555,36.0,Male,Divorced,NOT GRADUATE,yes,4,8.0,39782.0,73247.0,48,home,565.0,1,651473,335541.0,271481.0,41972.0,urban,Rejected,,6057,none
3887,40.0,Female,divorced,Grad,yes,5,7.0,66940.0,9959.0,48,EDUCATION,684.0,3,826670,3609.0,299226.0,49299.0,Semiurban,Approved,,3886,none
1426,64.0,male,Single,Grad,Yes,4,20.0,180020.0,65481.0,120,Home,789.0,3,154992,411027.0,120417.0,23256.0,RURAL,Approved,,1425,N/A
1565,56.0,FEMALE,Divorced,NOT GRADUATE,Y,2,20.0,77692.0,85781.0,84,Education,439.0,2,667989,219123.0,198107.0,25407.0,Semiurban,Approved,,1564,
2446,37.0,,,graduate,Yes,3,21.0,90968.0,474965.0,60,Medical,539.0,4,846173,55346.0,233365.0,38915.0,Rural,Rejected,,2445,
3529,28.0,female,SINGLE,Graduate,YES,0,14.0,162667.0,489518.0,120,EDUCATION,618.0,2,566252,214629.0,167768.0,11055.0,RURAL,Approved,,3528,check
5234,35.0,female,Single,Graduate,YES,4,10.0,99164.0,474509.0,24,Home,714.0,2,7898,24820.0,10455.0,,Rural,Approved,,5233,check
1727,35.0,Female,SINGLE,graduate,,5,16.0,66015.0,204304.0,24,Personal,838.0,2,515007,281316.0,257891.0,20636.0,Rural,Approved,,1726,N/A
4335,32.0,M,Divorced,Not Graduate,,5,,197779.0,252766.0,24,EDUCATION,836.0,0,845561,18343.0,56527.0,9003.0,Semiurban,Approved,,4334,N/A
3140,62.0,female,Married,Graduate,no,5,27.0,,201437.0,60,Medical,727.0,4,819604,445379.0,39278.0,25634.0,Urban,Approved,,3139,none
4380,57.0,M,,Post Graduate,N,4,0.0,141716.0,256249.0,24,Medical,829.0,4,404220,222301.0,,28399.0,urban,Approved,,4379,none
2522,29.0,F,Divorced,graduate,no,4,,83230.0,459013.0,24,Personal,324.0,4,421083,381030.0,82184.0,15781.0,urban,Rejected,,2521,
3443,56.0,,SINGLE,Post Graduate,No,1,1.0,113464.0,285444.0,48,Business,310.0,3,433489,318459.0,203024.0,31346.0,RURAL,Rejected,,3442,check
2781,39.0,FEMALE,Single,graduate,no,4,0.0,128435.0,59240.0,48,Business,,2,484238,71535.0,213585.0,48429.0,semi-urban,Approved,,2780,
5667,40.0,Female,Divorced,graduate,no,1,7.0,45651.0,85799.0,12,Medical,501.0,4,833383,60835.0,,16726.0,Semiurban,Rejected,,5666,
3083,61.0,M,Divorced,Grad,YES,4,,140902.0,424930.0,84,Medical,691.0,4,523085,195241.0,174145.0,9692.0,Urban,Approved,,3082,none
1171,52.0,Male,Divorced,Not Graduate,YES,1,9.0,107508.0,316901.0,24,home,337.0,1,376911,374071.0,36774.0,28758.0,urban,Approved,,1170,
2318,61.0,female,married,Graduate,NO,3,,124126.0,455953.0,84,home,710.0,3,934316,187284.0,227005.0,45223.0,Semiurban,Approved,,2317,check
4658,39.0,MALE,divorced,Grad,,0,18.0,,209180.0,36,EDUCATION,307.0,4,409,39058.0,184934.0,15595.0,urban,Rejected,,4657,check
1143,,MALE,SINGLE,Not Graduate,N,1,10.0,139975.0,72664.0,48,Education,823.0,2,545590,205355.0,296603.0,5029.0,Semiurban,Approved,,1142,
5659,31.0,,,Not Graduate,,5,26.0,177591.0,157931.0,24,home,405.0,2,100341,195544.0,183801.0,34970.0,Urban,Approved,,5658,N/A
3751,46.0,female,Married,Graduate,No,2,8.0,78182.0,219776.0,48,home,309.0,4,346297,481095.0,111524.0,46533.0,Rural,Approved,,3750,
1198,38.0,F,divorced,NOT GRADUATE,no,1,22.0,131369.0,122734.0,48,EDUCATION,548.0,1,673086,220348.0,87387.0,27712.0,urban,Approved,,1197,N/A
2228,40.0,Female,married,Grad,NO,4,28.0,171611.0,,24,Medical,819.0,1,436144,212780.0,108487.0,32705.0,Rural,Approved,,2227,N/A
1316,29.0,MALE,SINGLE,Graduate,No,3,13.0,193979.0,346377.0,48,EDUCATION,571.0,3,47486,287349.0,38756.0,17571.0,Rural,Approved,,1315,none
309,54.0,F,divorced,NOT GRADUATE,Y,5,,167646.0,160002.0,48,EDUCATION,958.0,1,680550,37551.0,280570.0,25079.0,urban,Approved,,308,
3185,38.0,FEMALE,Single,graduate,NO,2,5.0,20370.0,90687.0,120,Home,429.0,2,936789,478277.0,159515.0,38065.0,urban,Rejected,,3184,
4484,40.0,FEMALE,SINGLE,NOT GRADUATE,YES,0,2.0,25607.0,47637.0,12,Education,526.0,4,920409,358214.0,101185.0,45751.0,RURAL,Rejected,,4483,
